"Index","EURUSD.Open","EURUSD.High","EURUSD.Low","EURUSD.Close","EURUSD.Volume","EURUSD.Adjusted"
2012-12-10,1.2905,1.2943,1.2881,1.2937,NA,NA
2012-12-11,1.2937,1.3008,1.2929,1.2999,NA,NA
2012-12-12,1.2999,1.3097,1.2996,1.3088,NA,NA
2012-12-13,1.3088,1.31,1.3041,1.307,NA,NA
2012-12-14,1.307,1.3173,1.3067,1.3163,NA,NA
2012-12-17,1.3177,1.319,1.3144,1.3157,NA,NA
2012-12-18,1.3157,1.3233,1.3156,1.323,NA,NA
2012-12-19,1.323,1.3308,1.3217,1.3245,NA,NA
2012-12-20,1.3245,1.3295,1.3189,1.324,NA,NA
2012-12-21,1.3241,1.3253,1.3159,1.3188,NA,NA
2012-12-24,1.3188,1.3234,1.3168,1.3187,NA,NA
2012-12-25,1.3188,1.3195,1.3171,1.3184,NA,NA
2012-12-26,1.3185,1.3254,1.317,1.3223,NA,NA
2012-12-27,1.3223,1.3284,1.3202,1.321,NA,NA
2012-12-28,1.321,1.3257,1.3166,1.3216,NA,NA
2012-12-31,1.3217,1.3235,1.3172,1.3197,NA,NA
2013-01-01,1.3197,1.3229,1.3184,1.3205,NA,NA
2013-01-02,1.3205,1.33,1.3157,1.3169,NA,NA
2013-01-03,1.3169,1.3191,1.3082,1.3111,NA,NA
2013-01-04,1.3111,1.3113,1.2998,1.3069,NA,NA
2013-01-07,1.3075,1.3113,1.3017,1.3108,NA,NA
2013-01-08,1.3108,1.314,1.3057,1.307,NA,NA
2013-01-09,1.307,1.3096,1.3037,1.3069,NA,NA
2013-01-10,1.3069,1.3262,1.3039,1.326,NA,NA
2013-01-11,1.326,1.3366,1.3247,1.3343,NA,NA
2013-01-14,1.3336,1.3404,1.3335,1.3362,NA,NA
2013-01-15,1.3362,1.3395,1.331,1.3335,NA,NA
2013-01-16,1.3335,1.3341,1.3257,1.3284,NA,NA
2013-01-17,1.3284,1.3378,1.327,1.3364,NA,NA
2013-01-18,1.3364,1.3398,1.328,1.3321,NA,NA
2013-01-21,1.3312,1.3332,1.33,1.3317,NA,NA
2013-01-22,1.3317,1.3372,1.3267,1.3306,NA,NA
2013-01-23,1.3306,1.3355,1.3265,1.3307,NA,NA
2013-01-24,1.3307,1.3393,1.3286,1.3373,NA,NA
2013-01-25,1.3373,1.3479,1.335,1.3464,NA,NA
2013-01-28,1.346,1.3477,1.3425,1.3458,NA,NA
2013-01-29,1.3458,1.3496,1.3414,1.3481,NA,NA
2013-01-30,1.3481,1.3578,1.3479,1.3574,NA,NA
2013-01-31,1.3574,1.3594,1.3541,1.3585,NA,NA
2013-02-01,1.3585,1.3711,1.3571,1.364,NA,NA
2013-02-04,1.3643,1.366,1.3523,1.3535,NA,NA
2013-02-05,1.3535,1.3598,1.3459,1.3585,NA,NA
2013-02-06,1.3585,1.3596,1.3494,1.3514,NA,NA
2013-02-07,1.3514,1.3578,1.3371,1.3401,NA,NA
2013-02-08,1.3401,1.3429,1.3353,1.3365,NA,NA
2013-02-11,1.3362,1.3428,1.3325,1.3409,NA,NA
2013-02-12,1.3409,1.3476,1.3364,1.3463,NA,NA
2013-02-13,1.3463,1.352,1.3426,1.3453,NA,NA
2013-02-14,1.3453,1.3456,1.3315,1.334,NA,NA
2013-02-15,1.334,1.3393,1.3306,1.336,NA,NA
2013-02-18,1.3364,1.3379,1.3322,1.3353,NA,NA
2013-02-19,1.3353,1.3394,1.3329,1.3387,NA,NA
2013-02-20,1.3387,1.3434,1.3338,1.3344,NA,NA
2013-02-21,1.3344,1.3358,1.3168,1.3201,NA,NA
2013-02-22,1.3201,1.3245,1.3145,1.3194,NA,NA
2013-02-25,1.3177,1.3319,1.3159,1.3193,NA,NA
2013-02-26,1.3192,1.3193,1.3018,1.3053,NA,NA
2013-02-27,1.3053,1.313,1.3042,1.3099,NA,NA
2013-02-28,1.3099,1.3162,1.3058,1.3084,NA,NA
2013-03-01,1.3084,1.3101,1.2967,1.3022,NA,NA
2013-03-04,1.3015,1.3031,1.2982,1.3009,NA,NA
2013-03-05,1.3009,1.3075,1.3003,1.3025,NA,NA
2013-03-06,1.3025,1.3071,1.2983,1.299,NA,NA
2013-03-07,1.299,1.3117,1.2965,1.3097,NA,NA
2013-03-08,1.3097,1.3134,1.2955,1.3005,NA,NA
2013-03-11,1.2994,1.3038,1.298,1.3031,NA,NA
2013-03-12,1.3031,1.3074,1.2991,1.3023,NA,NA
2013-03-13,1.3023,1.3065,1.2924,1.2971,NA,NA
2013-03-14,1.2971,1.3032,1.2911,1.3008,NA,NA
2013-03-15,1.3008,1.3107,1.2997,1.3076,NA,NA
2013-03-18,1.2957,1.2996,1.2882,1.2957,NA,NA
2013-03-19,1.2957,1.2975,1.2844,1.2878,NA,NA
2013-03-20,1.2878,1.2972,1.2856,1.2941,NA,NA
2013-03-21,1.2941,1.2979,1.288,1.2912,NA,NA
2013-03-22,1.2912,1.301,1.2889,1.2989,NA,NA
2013-03-25,1.2981,1.3048,1.283,1.2878,NA,NA
2013-03-26,1.2878,1.289,1.2829,1.2854,NA,NA
2013-03-27,1.2854,1.2867,1.2751,1.2772,NA,NA
2013-03-28,1.2772,1.2845,1.2755,1.2821,NA,NA
2013-03-29,1.2821,1.2837,1.2794,1.2819,NA,NA
2013-04-01,1.2825,1.2868,1.2771,1.2852,NA,NA
2013-04-02,1.2851,1.2878,1.2812,1.2826,NA,NA
2013-04-03,1.2826,1.2864,1.279,1.2845,NA,NA
2013-04-04,1.2845,1.2889,1.2746,1.2877,NA,NA
2013-04-05,1.2877,1.304,1.2877,1.2991,NA,NA
2013-04-08,1.2965,1.3038,1.2962,1.3009,NA,NA
2013-04-09,1.3009,1.3099,1.2992,1.3082,NA,NA
2013-04-10,1.3082,1.3122,1.3053,1.3062,NA,NA
2013-04-11,1.3062,1.3138,1.3044,1.3124,NA,NA
2013-04-12,1.3124,1.3127,1.3037,1.3113,NA,NA
2013-04-15,1.3118,1.3119,1.3053,1.3071,NA,NA
2013-04-16,1.3071,1.3192,1.3022,1.3174,NA,NA
2013-04-17,1.3174,1.3202,1.3002,1.3025,NA,NA
2013-04-18,1.3025,1.3096,1.301,1.3079,NA,NA
2013-04-19,1.3079,1.3129,1.3043,1.3052,NA,NA
2013-04-22,1.3101,1.3117,1.3015,1.3048,NA,NA
2013-04-23,1.3048,1.3084,1.2973,1.301,NA,NA
2013-04-24,1.301,1.3034,1.2955,1.3006,NA,NA
2013-04-25,1.3006,1.3094,1.2989,1.3007,NA,NA
2013-04-26,1.3007,1.3048,1.2991,1.303,NA,NA
2013-04-29,1.3021,1.3116,1.3021,1.3085,NA,NA
2013-04-30,1.3085,1.3186,1.3055,1.3158,NA,NA
2013-05-01,1.3158,1.3243,1.3147,1.3191,NA,NA
2013-05-02,1.3191,1.3224,1.3037,1.307,NA,NA
2013-05-03,1.3069,1.3159,1.3033,1.3114,NA,NA
2013-05-06,1.3117,1.3141,1.3054,1.3075,NA,NA
2013-05-07,1.3075,1.3132,1.3068,1.3084,NA,NA
2013-05-08,1.3084,1.3194,1.3072,1.3171,NA,NA
2013-05-09,1.3171,1.3177,1.3084,1.3112,NA,NA
2013-05-10,1.3112,1.3113,1.2936,1.2989,NA,NA
2013-05-13,1.296,1.3,1.2942,1.2976,NA,NA
2013-05-14,1.2976,1.3029,1.2947,1.2953,NA,NA
2013-05-15,1.2953,1.2957,1.2843,1.2861,NA,NA
2013-05-16,1.2861,1.293,1.2847,1.2898,NA,NA
2013-05-17,1.2898,1.2913,1.2797,1.2839,NA,NA
2013-05-20,1.2821,1.2879,1.2817,1.2874,NA,NA
2013-05-21,1.2874,1.292,1.2841,1.2914,NA,NA
2013-05-22,1.2914,1.2998,1.2843,1.2867,NA,NA
2013-05-23,1.2867,1.2957,1.2822,1.2933,NA,NA
2013-05-24,1.2933,1.2993,1.2904,1.2932,NA,NA
2013-05-27,1.2933,1.2949,1.2916,1.293,NA,NA
2013-05-28,1.293,1.295,1.2853,1.2865,NA,NA
2013-05-29,1.2865,1.2978,1.2838,1.2936,NA,NA
2013-05-30,1.2936,1.3061,1.2919,1.3046,NA,NA
2013-05-31,1.3046,1.306,1.2944,1.2999,NA,NA
2013-06-03,1.2986,1.3108,1.2956,1.3083,NA,NA
2013-06-04,1.3083,1.3103,1.3042,1.3071,NA,NA
2013-06-05,1.3071,1.3116,1.3053,1.3089,NA,NA
2013-06-06,1.3089,1.3306,1.3075,1.3251,NA,NA
2013-06-07,1.3251,1.3285,1.3192,1.3218,NA,NA
2013-06-10,1.3215,1.3242,1.3178,1.3233,NA,NA
2013-06-11,1.3233,1.3316,1.3229,1.3278,NA,NA
2013-06-12,1.3278,1.3359,1.3266,1.334,NA,NA
2013-06-13,1.334,1.339,1.3279,1.3326,NA,NA
2013-06-14,1.3326,1.3379,1.3295,1.3347,NA,NA
2013-06-17,1.3344,1.3359,1.3319,1.3332,NA,NA
2013-06-18,1.3332,1.3416,1.3326,1.3395,NA,NA
2013-06-19,1.3395,1.3413,1.3385,1.3402,NA,NA
2013-06-20,1.3402,1.3417,1.3161,1.3239,NA,NA
2013-06-21,1.3239,1.3254,1.3099,1.3122,NA,NA
2013-06-24,1.3117,1.3127,1.3059,1.3097,NA,NA
2013-06-25,1.3097,1.3151,1.3065,1.3099,NA,NA
2013-06-26,1.3099,1.31,1.2985,1.3008,NA,NA
2013-06-27,1.3008,1.3057,1.2995,1.3034,NA,NA
2013-06-28,1.3034,1.3103,1.2991,1.301,NA,NA
2013-07-01,1.301,1.3067,1.3005,1.3054,NA,NA
2013-07-02,1.3054,1.3078,1.299,1.3019,NA,NA
2013-07-03,1.3019,1.3032,1.2923,1.3013,NA,NA
2013-07-04,1.3013,1.3023,1.2883,1.2922,NA,NA
2013-07-05,1.2922,1.2924,1.2806,1.2829,NA,NA
2013-07-08,1.2828,1.2879,1.2811,1.2868,NA,NA
2013-07-09,1.2868,1.2898,1.2762,1.2792,NA,NA
2013-07-10,1.2791,1.2862,1.2755,1.2851,NA,NA
2013-07-11,1.2851,1.3207,1.2844,1.3022,NA,NA
2013-07-12,1.3022,1.3122,1.3,1.3067,NA,NA
2013-07-15,1.3073,1.3085,1.2994,1.3051,NA,NA
2013-07-16,1.3051,1.3157,1.305,1.3144,NA,NA
2013-07-17,1.3144,1.3177,1.3083,1.3139,NA,NA
2013-07-18,1.3139,1.316,1.3067,1.3085,NA,NA
2013-07-19,1.3085,1.3154,1.3081,1.3143,NA,NA
2013-07-22,1.3146,1.3218,1.3134,1.3192,NA,NA
2013-07-23,1.3192,1.323,1.3164,1.3212,NA,NA
2013-07-24,1.3212,1.3256,1.3191,1.3206,NA,NA
2013-07-25,1.3206,1.324,1.3166,1.3229,NA,NA
2013-07-26,1.3229,1.3297,1.3227,1.3279,NA,NA
2013-07-29,1.3278,1.3295,1.3239,1.3262,NA,NA
2013-07-30,1.3262,1.3302,1.3235,1.3254,NA,NA
2013-07-31,1.3254,1.33,1.321,1.3276,NA,NA
2013-08-01,1.3276,1.3345,1.3194,1.3214,NA,NA
2013-08-02,1.3214,1.3294,1.319,1.3276,NA,NA
2013-08-05,1.328,1.33,1.3233,1.3262,NA,NA
2013-08-06,1.3262,1.3323,1.3246,1.3299,NA,NA
2013-08-07,1.3299,1.3335,1.3266,1.3328,NA,NA
2013-08-08,1.3328,1.34,1.3328,1.3391,NA,NA
2013-08-09,1.3391,1.3397,1.3333,1.3342,NA,NA
2013-08-12,1.3339,1.3344,1.3277,1.3307,NA,NA
2013-08-13,1.3307,1.3317,1.3234,1.3253,NA,NA
2013-08-14,1.3253,1.328,1.3239,1.3256,NA,NA
2013-08-15,1.3256,1.3311,1.3206,1.326,NA,NA
2013-08-16,1.326,1.338,1.326,1.3329,NA,NA
2013-08-19,1.3331,1.3375,1.3316,1.3341,NA,NA
2013-08-20,1.3341,1.3452,1.3324,1.342,NA,NA
2013-08-21,1.342,1.3427,1.3354,1.3374,NA,NA
2013-08-22,1.3374,1.3396,1.3298,1.3358,NA,NA
2013-08-23,1.3358,1.341,1.3334,1.3383,NA,NA
2013-08-26,1.338,1.3395,1.3357,1.3368,NA,NA
2013-08-27,1.3368,1.3399,1.3323,1.3388,NA,NA
2013-08-28,1.3388,1.3398,1.3305,1.3333,NA,NA
2013-08-29,1.3333,1.3345,1.322,1.324,NA,NA
2013-08-30,1.324,1.3255,1.3174,1.3222,NA,NA
2013-09-02,1.3228,1.3236,1.3184,1.3195,NA,NA
2013-09-03,1.3195,1.3199,1.3139,1.3171,NA,NA
2013-09-04,1.3171,1.3218,1.3157,1.3209,NA,NA
2013-09-05,1.3209,1.3223,1.3111,1.3127,NA,NA
2013-09-06,1.3127,1.3189,1.3105,1.3178,NA,NA
2013-09-09,1.3176,1.3281,1.316,1.3258,NA,NA
2013-09-10,1.3258,1.3276,1.323,1.326,NA,NA
2013-09-11,1.326,1.3314,1.3244,1.3301,NA,NA
2013-09-12,1.3301,1.3325,1.3258,1.3311,NA,NA
2013-09-13,1.3311,1.3321,1.3254,1.3294,NA,NA
2013-09-16,1.3307,1.3386,1.3293,1.3339,NA,NA
2013-09-17,1.3339,1.3369,1.3326,1.3355,NA,NA
2013-09-18,1.3355,1.3364,1.3338,1.3358,NA,NA
2013-09-19,1.3358,1.3569,1.3358,1.3515,NA,NA
2013-09-20,1.3515,1.3549,1.3498,1.3524,NA,NA
2013-09-23,1.3541,1.3554,1.348,1.3515,NA,NA
2013-09-24,1.3515,1.3519,1.3465,1.3493,NA,NA
2013-09-25,1.3493,1.3537,1.3462,1.3528,NA,NA
2013-09-26,1.3528,1.3533,1.3472,1.3473,NA,NA
2013-09-27,1.3473,1.3565,1.3473,1.3522,NA,NA
2013-09-30,1.3494,1.3556,1.3469,1.3532,NA,NA
2013-10-01,1.3532,1.3588,1.3517,1.3525,NA,NA
2013-10-02,1.3525,1.3607,1.3505,1.3583,NA,NA
2013-10-03,1.3583,1.3646,1.3577,1.3624,NA,NA
2013-10-04,1.3624,1.3632,1.3539,1.3558,NA,NA
2013-10-07,1.3554,1.3591,1.3543,1.3575,NA,NA
2013-10-08,1.3575,1.3607,1.3558,1.3574,NA,NA
2013-10-09,1.3574,1.3605,1.3501,1.3511,NA,NA
2013-10-10,1.3511,1.3547,1.3486,1.3522,NA,NA
2013-10-11,1.3522,1.3582,1.3517,1.3544,NA,NA
2013-10-14,1.3545,1.3598,1.3544,1.3575,NA,NA
2013-10-15,1.3575,1.3578,1.348,1.3498,NA,NA
2013-10-16,1.3498,1.3568,1.3473,1.351,NA,NA
2013-10-17,1.351,1.3682,1.3508,1.3663,NA,NA
2013-10-18,1.3663,1.3704,1.3659,1.3687,NA,NA
2013-10-21,1.3684,1.3691,1.3651,1.3676,NA,NA
2013-10-22,1.3676,1.3789,1.3663,1.3788,NA,NA
2013-10-23,1.3788,1.3793,1.3742,1.3789,NA,NA
2013-10-24,1.3789,1.3825,1.3765,1.3805,NA,NA
2013-10-25,1.3805,1.3832,1.3775,1.3802,NA,NA
2013-10-28,1.3805,1.3818,1.3775,1.3791,NA,NA
2013-10-29,1.3791,1.3813,1.3737,1.3745,NA,NA
2013-10-30,1.3745,1.3785,1.3733,1.3771,NA,NA
2013-10-31,1.3771,1.3783,1.3584,1.3599,NA,NA
2013-11-01,1.3599,1.36,1.348,1.3487,NA,NA
2013-11-04,1.3489,1.3524,1.3442,1.3511,NA,NA
2013-11-05,1.3511,1.3523,1.3449,1.3469,NA,NA
2013-11-06,1.3469,1.3548,1.3467,1.3526,NA,NA
2013-11-07,1.3526,1.3529,1.3296,1.3405,NA,NA
2013-11-08,1.3405,1.345,1.3318,1.3367,NA,NA
2013-11-11,1.3358,1.3416,1.3345,1.3403,NA,NA
2013-11-12,1.3403,1.3456,1.3359,1.3442,NA,NA
2013-11-13,1.3442,1.347,1.339,1.3454,NA,NA
2013-11-14,1.3454,1.3498,1.3419,1.3472,NA,NA
2013-11-15,1.3472,1.3505,1.3432,1.3496,NA,NA
2013-11-18,1.3502,1.3542,1.3475,1.3508,NA,NA
2013-11-19,1.3508,1.3547,1.3488,1.3536,NA,NA
2013-11-20,1.3536,1.3579,1.3435,1.3438,NA,NA
2013-11-21,1.3438,1.3479,1.34,1.3459,NA,NA
2013-11-22,1.3459,1.3558,1.3446,1.3558,NA,NA
2013-11-25,1.355,1.356,1.349,1.3514,NA,NA
2013-11-26,1.3514,1.3571,1.3509,1.3557,NA,NA
2013-11-27,1.3557,1.3613,1.3555,1.357,NA,NA
2013-11-28,1.357,1.3618,1.3564,1.3596,NA,NA
2013-11-29,1.3596,1.3622,1.358,1.3591,NA,NA
2013-12-02,1.3594,1.3616,1.3526,1.3551,NA,NA
2013-12-03,1.3551,1.3614,1.3524,1.36,NA,NA
2013-12-04,1.36,1.3605,1.3528,1.3595,NA,NA
2013-12-05,1.3595,1.3674,1.3543,1.3665,NA,NA
2013-12-06,1.3665,1.3706,1.3621,1.3706,NA,NA
2013-12-09,1.3706,1.3731,1.3694,1.3723,NA,NA
2013-12-10,1.3723,1.3795,1.3721,1.3769,NA,NA
2013-12-11,1.3769,1.3811,1.3741,1.3803,NA,NA
2013-12-12,1.3803,1.3805,1.3745,1.3748,NA,NA
2013-12-13,1.3748,1.3769,1.3709,1.3742,NA,NA
2013-12-16,1.3741,1.3799,1.3727,1.3746,NA,NA
2013-12-17,1.3746,1.3782,1.3723,1.3756,NA,NA
2013-12-18,1.3756,1.3778,1.3732,1.3756,NA,NA
2013-12-19,1.3756,1.3811,1.365,1.3665,NA,NA
2013-12-20,1.3665,1.3709,1.3625,1.3673,NA,NA
2013-12-23,1.3675,1.3717,1.3668,1.3699,NA,NA
2013-12-24,1.3699,1.3714,1.3655,1.3682,NA,NA
2013-12-25,1.3682,1.3724,1.365,1.3685,NA,NA
2013-12-26,1.3685,1.3702,1.3664,1.3691,NA,NA
2013-12-27,1.3691,1.3893,1.3688,1.3749,NA,NA
2013-12-30,1.3752,1.3819,1.3728,1.38,NA,NA
2013-12-31,1.38,1.3813,1.376,1.3789,NA,NA
2014-01-01,1.3789,1.379,1.3738,1.3766,NA,NA
2014-01-02,1.377,1.3775,1.363,1.3675,NA,NA
2014-01-03,1.3675,1.3676,1.3583,1.3589,NA,NA
2014-01-06,1.359,1.3651,1.3572,1.3639,NA,NA
2014-01-07,1.3639,1.3656,1.3597,1.3629,NA,NA
2014-01-08,1.3629,1.3635,1.3558,1.3571,NA,NA
2014-01-09,1.3571,1.3633,1.3549,1.3583,NA,NA
2014-01-10,1.3583,1.3687,1.3572,1.367,NA,NA
2014-01-13,1.3674,1.3685,1.3638,1.3654,NA,NA
2014-01-14,1.3654,1.3699,1.3647,1.3683,NA,NA
2014-01-15,1.3683,1.3686,1.3582,1.3594,NA,NA
2014-01-16,1.3594,1.365,1.3583,1.3593,NA,NA
2014-01-17,1.3593,1.3623,1.3517,1.3541,NA,NA
2014-01-20,1.3545,1.3568,1.3508,1.356,NA,NA
2014-01-21,1.356,1.3569,1.3517,1.3551,NA,NA
2014-01-22,1.355,1.3583,1.3535,1.3551,NA,NA
2014-01-23,1.3551,1.3688,1.353,1.3675,NA,NA
2014-01-24,1.3675,1.3739,1.3663,1.3678,NA,NA
2014-01-27,1.3675,1.3717,1.3653,1.3678,NA,NA
2014-01-28,1.3678,1.3688,1.3629,1.3663,NA,NA
2014-01-29,1.3663,1.3685,1.3603,1.366,NA,NA
2014-01-30,1.366,1.3675,1.3544,1.3552,NA,NA
2014-01-31,1.3552,1.3573,1.3479,1.3486,NA,NA
2014-02-03,1.349,1.3536,1.3477,1.3517,NA,NA
2014-02-04,1.3517,1.3539,1.3494,1.3521,NA,NA
2014-02-05,1.3521,1.3555,1.3499,1.3533,NA,NA
2014-02-06,1.3533,1.3619,1.3484,1.3601,NA,NA
2014-02-07,1.3601,1.3642,1.3552,1.3635,NA,NA
2014-02-10,1.3634,1.3651,1.3609,1.3642,NA,NA
2014-02-11,1.3642,1.3683,1.363,1.3649,NA,NA
2014-02-12,1.3649,1.3653,1.3562,1.3585,NA,NA
2014-02-13,1.3585,1.3692,1.3585,1.367,NA,NA
2014-02-14,1.367,1.3715,1.3667,1.3693,NA,NA
2014-02-17,1.3688,1.3724,1.3688,1.3696,NA,NA
2014-02-18,1.3696,1.377,1.3695,1.3754,NA,NA
2014-02-19,1.3754,1.3773,1.3739,1.3752,NA,NA
2014-02-20,1.3752,1.3763,1.3686,1.3701,NA,NA
2014-02-21,1.3701,1.3759,1.37,1.3746,NA,NA
2014-02-24,1.3733,1.3771,1.3709,1.3737,NA,NA
2014-02-25,1.3737,1.3767,1.3716,1.3752,NA,NA
2014-02-26,1.3752,1.3757,1.3662,1.3672,NA,NA
2014-02-27,1.3672,1.3727,1.3643,1.3712,NA,NA
2014-02-28,1.3712,1.3825,1.3694,1.3802,NA,NA
2014-03-03,1.3779,1.3793,1.3736,1.3736,NA,NA
2014-03-04,1.3736,1.3782,1.3721,1.3733,NA,NA
2014-03-05,1.3733,1.3748,1.3708,1.3735,NA,NA
2014-03-06,1.3735,1.3873,1.3721,1.3859,NA,NA
2014-03-07,1.3859,1.3915,1.3852,1.3875,NA,NA
2014-03-10,1.3877,1.3898,1.3862,1.3874,NA,NA
2014-03-11,1.3874,1.3879,1.3834,1.3864,NA,NA
2014-03-12,1.3864,1.3914,1.3844,1.3903,NA,NA
2014-03-13,1.3903,1.3967,1.3852,1.3858,NA,NA
2014-03-14,1.3858,1.3937,1.3846,1.3914,NA,NA
2014-03-17,1.3903,1.3948,1.3879,1.3925,NA,NA
2014-03-18,1.3925,1.3943,1.388,1.3922,NA,NA
2014-03-19,1.3922,1.3935,1.39,1.3916,NA,NA
2014-03-20,1.3916,1.392,1.3749,1.3776,NA,NA
2014-03-21,1.3776,1.3811,1.3766,1.3794,NA,NA
2014-03-24,1.3792,1.3876,1.376,1.3876,NA,NA
2014-03-25,1.3876,1.3876,1.375,1.3827,NA,NA
2014-03-26,1.3827,1.383,1.3777,1.3789,NA,NA
2014-03-27,1.3789,1.3798,1.3729,1.3746,NA,NA
2014-03-28,1.3746,1.3773,1.3705,1.3752,NA,NA
2014-03-31,1.3755,1.3809,1.3725,1.3772,NA,NA
2014-04-01,1.3772,1.3815,1.3766,1.3798,NA,NA
2014-04-02,1.3798,1.382,1.3753,1.3767,NA,NA
2014-04-03,1.3767,1.3805,1.3698,1.3721,NA,NA
2014-04-04,1.3721,1.3731,1.3673,1.3705,NA,NA
2014-04-07,1.3697,1.3749,1.3694,1.3739,NA,NA
2014-04-08,1.3739,1.3812,1.3737,1.3796,NA,NA
2014-04-09,1.3796,1.3829,1.378,1.3809,NA,NA
2014-04-10,1.3809,1.3899,1.3802,1.3887,NA,NA
2014-04-11,1.3887,1.3906,1.3864,1.3885,NA,NA
2014-04-14,1.3843,1.3863,1.3808,1.3828,NA,NA
2014-04-15,1.3828,1.3833,1.3791,1.3819,NA,NA
2014-04-16,1.3819,1.3851,1.3804,1.3831,NA,NA
2014-04-17,1.3831,1.3865,1.3811,1.3819,NA,NA
2014-04-18,1.3819,1.3824,1.3809,1.3813,NA,NA
2014-04-21,1.3816,1.3831,1.3787,1.3792,NA,NA
2014-04-22,1.3792,1.3825,1.3785,1.38,NA,NA
2014-04-23,1.38,1.3855,1.3795,1.3819,NA,NA
2014-04-24,1.3819,1.3843,1.3792,1.3824,NA,NA
2014-04-25,1.3824,1.3848,1.3822,1.3834,NA,NA
2014-04-28,1.3837,1.3879,1.3815,1.3847,NA,NA
2014-04-29,1.3847,1.3879,1.3806,1.3811,NA,NA
2014-04-30,1.3811,1.3877,1.3775,1.3866,NA,NA
2014-05-01,1.3866,1.3889,1.3857,1.3868,NA,NA
2014-05-02,1.3868,1.3881,1.3812,1.3869,NA,NA
2014-05-05,1.3871,1.3887,1.3865,1.3876,NA,NA
2014-05-06,1.3876,1.3951,1.3872,1.3925,NA,NA
2014-05-07,1.3925,1.3939,1.3912,1.392,NA,NA
2014-05-08,1.392,1.3993,1.3849,1.3861,NA,NA
2014-05-09,1.3861,1.3862,1.3745,1.3758,NA,NA
2014-05-12,1.3755,1.3775,1.3749,1.3757,NA,NA
2014-05-13,1.3757,1.3772,1.3695,1.3699,NA,NA
2014-05-14,1.37,1.3731,1.3689,1.3708,NA,NA
2014-05-15,1.3708,1.3732,1.3648,1.3707,NA,NA
2014-05-16,1.3707,1.3727,1.3685,1.3694,NA,NA
2014-05-19,1.3703,1.3734,1.3689,1.371,NA,NA
2014-05-20,1.371,1.3718,1.3678,1.3689,NA,NA
2014-05-21,1.3689,1.3723,1.3652,1.3663,NA,NA
2014-05-22,1.3663,1.3688,1.3635,1.365,NA,NA
2014-05-23,1.365,1.366,1.3616,1.3629,NA,NA
2014-05-26,1.3628,1.3655,1.3615,1.3645,NA,NA
2014-05-27,1.3645,1.3669,1.3613,1.3616,NA,NA
2014-05-28,1.3616,1.3639,1.3589,1.3592,NA,NA
2014-05-29,1.3592,1.3626,1.3586,1.3609,NA,NA
2014-05-30,1.3609,1.365,1.3599,1.3635,NA,NA
2014-06-02,1.3635,1.3644,1.3588,1.3596,NA,NA
2014-06-03,1.3596,1.3648,1.3588,1.3633,NA,NA
2014-06-04,1.3633,1.3639,1.36,1.3608,NA,NA
2014-06-05,1.3608,1.3654,1.3503,1.3637,NA,NA
2014-06-06,1.3637,1.3677,1.3621,1.3643,NA,NA
2014-06-09,1.3644,1.3669,1.3583,1.3586,NA,NA
2014-06-10,1.3586,1.3602,1.3534,1.3546,NA,NA
2014-06-11,1.3546,1.3557,1.3522,1.3536,NA,NA
2014-06-12,1.3536,1.3566,1.3512,1.3547,NA,NA
2014-06-13,1.3547,1.3579,1.3521,1.354,NA,NA
2014-06-16,1.3537,1.3579,1.3513,1.357,NA,NA
2014-06-17,1.357,1.3587,1.3536,1.3545,NA,NA
2014-06-18,1.3545,1.3584,1.3539,1.3575,NA,NA
2014-06-19,1.3575,1.3644,1.3548,1.3621,NA,NA
2014-06-20,1.3621,1.3634,1.3565,1.36,NA,NA
2014-06-23,1.3592,1.3614,1.3574,1.3596,NA,NA
2014-06-24,1.3596,1.3628,1.3584,1.3587,NA,NA
2014-06-25,1.3587,1.3651,1.3587,1.3638,NA,NA
2014-06-26,1.3638,1.3641,1.3576,1.3612,NA,NA
2014-06-27,1.3612,1.3651,1.3607,1.3649,NA,NA
2014-06-30,1.3647,1.3698,1.364,1.369,NA,NA
2014-07-01,1.369,1.37,1.3676,1.3691,NA,NA
2014-07-02,1.3691,1.3693,1.3643,1.3652,NA,NA
2014-07-03,1.3652,1.3664,1.3596,1.3603,NA,NA
2014-07-04,1.3603,1.3612,1.3586,1.3595,NA,NA
2014-07-07,1.3598,1.3609,1.3576,1.3606,NA,NA
2014-07-08,1.3606,1.3617,1.3588,1.3607,NA,NA
2014-07-09,1.3607,1.3643,1.3602,1.3627,NA,NA
2014-07-10,1.3627,1.3651,1.3589,1.3598,NA,NA
2014-07-11,1.3598,1.3625,1.3592,1.3608,NA,NA
2014-07-14,1.3603,1.364,1.3597,1.3612,NA,NA
2014-07-15,1.3612,1.3628,1.3562,1.3568,NA,NA
2014-07-16,1.3568,1.3573,1.3526,1.3528,NA,NA
2014-07-17,1.3528,1.354,1.3517,1.3524,NA,NA
2014-07-18,1.3524,1.3536,1.3491,1.3524,NA,NA
2014-07-21,1.3528,1.3549,1.3513,1.3521,NA,NA
2014-07-22,1.3521,1.353,1.3459,1.3467,NA,NA
2014-07-23,1.3467,1.3474,1.3455,1.3463,NA,NA
2014-07-24,1.3463,1.3485,1.3438,1.347,NA,NA
2014-07-25,1.347,1.3476,1.3422,1.343,NA,NA
2014-07-28,1.3433,1.3443,1.3427,1.3442,NA,NA
2014-07-29,1.3442,1.3444,1.3404,1.3411,NA,NA
